"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.25071092143419,3.81593707084666,2.87249562361494
"S3",4.58172201439718,5.3574798121078,4.11363648614039
"S4",5.63118331195549,6.58074297670699,5.05394758266466
"S5",6.35132872858308,7.3810225862846,5.70318547097571
"S6",7.16692872280829,8.31555682570307,6.45848044519608
"S7",7.85554192708469,9.07450195817546,7.06863122510936
"S8",8.48844539127018,9.83099301634065,7.66998247160056
"S9",8.95920734308402,10.3605145260667,8.08542667829882
"S10",9.52263365183453,10.985444579701,8.56227182314295
