"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.38939160029797,1.84183731906272,1.05309918693837
"S3",3.99887335826084,4.73798787949162,3.55892032514118
"S4",4.15001944113138,4.92158216892128,3.68874760596606
"S5",4.26004870854574,5.07872293628164,3.788674473685
"S6",4.4302735753952,5.23583297584429,3.95862071451312
"S7",4.45463661178133,5.30664190975865,3.96024408511064
"S8",4.99700177992547,5.91663314204186,4.45924355597345
"S9",6.33175661936725,7.4327983474691,5.70342968109834
"S10",8.38109755704136,9.82568496819794,7.53595107706745
