"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.61990387283376,2.0351065163835,1.30061826192448
"S3",4.06670485254004,4.80040254003434,3.60699942330145
"S4",4.25148072421621,5.00117165703134,3.76191421722532
"S5",4.37903720756136,5.16333043879503,3.86383724803247
"S6",4.48216994210912,5.2594733249631,3.94625917884142
"S7",4.65241416066674,5.48715451464101,4.08931013724316
"S8",5.00487495569229,5.89915371530908,4.40499334471664
"S9",6.52708054863707,7.62317705413685,5.8103322130278
"S10",8.57312456593462,10.0367102492249,7.62807065229208
