"","pscale","high_boot","low_boot"
"",0,0,0
"S2",5.73183132101842,7.56612402667356,0.672405875233264
"S3",10.1821110764922,9.68976131402966,-3.14356295504486
"S4",21.9980951157982,20.6225601121355,7.11204314029265
"S5",22.2112555937777,20.8375024222809,7.14445885999023
"S6",22.5516547161182,21.2083682183158,7.51275359263964
"S7",22.7327872018137,21.4050186357002,7.65131021475067
"S8",22.8450995286981,21.5068288675423,7.735914732562
"S9",22.9339868224842,21.6221499303173,7.75290894926516
"S10",23.0827452952574,21.8149090499511,7.85498627304183
