"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.28924966558354,2.95002853329116,1.93560289437673
"S3",3.43724037964951,4.30085817698085,2.95836833887824
"S4",4.51153033754918,5.66935572477291,3.92414713930854
"S5",5.89981799872005,7.30696370501177,5.18499920919101
"S6",8.68529828649892,10.7276552080626,7.694777359563
"S7",9.47597043427189,11.6905940954132,8.3741499302538
"S8",9.75425985895643,12.0438498590154,8.62816543280531
"S9",9.95316492323668,12.2670516694176,8.80500922329628
"S10",10.2864883294122,12.743139534183,9.08065560087766
