"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.42498981157332,4.03098295617002,3.05873269745775
"S3",4.59850016668807,5.33407822786807,4.13594459269555
"S4",5.63975064895727,6.59979007668339,5.07175752723578
"S5",6.40871770113505,7.44110889787778,5.80158094632713
"S6",7.28565777311034,8.39704123592609,6.59951140388437
"S7",7.86873629730553,9.10194178319881,7.10598960375963
"S8",8.39185326358987,9.67333329382218,7.60533646690024
"S9",9.01434317814324,10.3723992924553,8.12767467855173
"S10",9.3246300778134,10.8070370196954,8.37077759946125
