"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.9927055728171,4.12132775237405,2.47758401015019
"S3",4.92806575164093,6.42245967330945,4.27241338506056
"S4",8.60114653064145,11.134716460768,7.56025739393199
"S5",9.11086826804126,11.8060716847944,7.99200604599146
"S6",9.60750642135933,12.4678245048974,8.40032301595369
"S7",10.0372694408559,12.9439535769895,8.81540347474001
"S8",10.4569885669782,13.4165819793006,9.19184860828953
"S9",10.7955758517978,13.8580850170139,9.39415534898873
"S10",11.2480649716277,14.4000573324784,9.85672220348218
