"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.47988653585104,1.91767908200306,1.15892202426963
"S3",4.19365233161736,4.90760893370207,3.70922336698484
"S4",4.34770994060984,5.11158392977037,3.84966252541961
"S5",4.52013098505569,5.3163557713183,3.99359852543324
"S6",4.63334022967084,5.46055624192608,4.05082555230087
"S7",4.77043304097851,5.60707284783112,4.18547251471411
"S8",5.19506826475755,6.08828950675474,4.58055372595726
"S9",6.73848636464235,7.84318211318429,5.97814785973072
"S10",8.76551017460166,10.2875148926689,7.78099538614321
