"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.34213256051708,1.8069812056982,0.979433121221828
"S3",4.49380403493747,5.3041893148994,4.0309701511517
"S4",4.72324916163363,5.55567704401341,4.20585517732248
"S5",5.16692526795973,6.12336424379567,4.61686772123904
"S6",5.53178186130057,6.54035826723943,4.94664022439627
"S7",5.96454764708596,7.03188296293405,5.34376841872779
"S8",6.90672519052159,8.16990105145704,6.20720886451536
"S9",8.62555574628276,10.1209589435817,7.76130589930223
"S10",9.78847563021928,11.4974690722095,8.8421977876233
