"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.6442136967173,2.21579748669069,1.29761109531226
"S3",2.58096440020357,3.41939813705721,2.10673972886601
"S4",3.59968311474223,4.58445349712925,3.03640736681994
"S5",6.4492581960545,8.02694466366373,5.61984438347594
"S6",7.38661148616728,9.23916626143166,6.41585456747506
"S7",7.93715785124945,9.84853382083504,6.90233854067495
"S8",8.48437477682976,10.5640137040874,7.36455389958091
"S9",8.79436406168064,10.9091894544275,7.69641336622186
"S10",9.277922041174,11.5376002968474,8.02924593545209
