"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.26397039725506,1.64368954756108,0.977990226996259
"S3",3.55771252578656,4.23063167459416,3.16418969778686
"S4",3.84868632125251,4.55828351655099,3.43065614124638
"S5",3.80069197794641,4.50199516472429,3.37885045401066
"S6",3.93756848000699,4.66845459346458,3.498393926591
"S7",4.04913353775542,4.79002190104196,3.57080356095818
"S8",4.47514043909842,5.30030210027574,3.99261434393164
"S9",5.83594447434094,6.90449489291081,5.22932460071097
"S10",7.74143363397183,9.21521769143162,6.95843854548488
