"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.23039065716506,2.89366072897534,1.82225274804878
"S3",5.34006520662138,6.56543062373139,4.6948049756631
"S4",5.5981328243612,6.92957334499452,4.89354459035705
"S5",5.86718319785721,7.16850169742708,5.18213473834182
"S6",6.03314256558784,7.37741588140769,5.29498967180399
"S7",5.97288716064022,7.35762394095569,5.24218687791256
"S8",6.66878024183224,8.19349979026588,5.8648766088256
"S9",8.79001712780875,10.6611621198428,7.80061149292064
"S10",11.3844212105075,13.9549173887524,10.0955734012727
