"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.0809778828882,3.63596401287024,2.74086718316367
"S3",4.37753751375158,5.13920370904207,3.91556690015629
"S4",5.43437300575738,6.34701141869823,4.90152647797984
"S5",5.9642822583946,6.98900633221093,5.3627267035279
"S6",7.8528943877853,9.09850345571869,7.11050564033789
"S7",8.76350563289941,10.2287844494277,7.93848802480983
"S8",9.46720385062334,11.0382636217624,8.57669806869198
"S9",9.71853912966337,11.3576747878506,8.80530474943932
"S10",10.565707121611,12.3221606474385,9.57801218203452
