"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.10919231188733,3.93811305146655,2.61332514392574
"S3",4.17386420844788,5.13799918001682,3.6115490420634
"S4",7.2286498344841,8.79292797533494,6.35409607533533
"S5",7.65119331529666,9.38067159377782,6.73687915855148
"S6",8.07604082926062,9.89256329247808,7.07876962507802
"S7",8.45746678439744,10.3193534385405,7.42455644086566
"S8",8.93396497765142,10.9141077749859,7.82640849489699
"S9",9.28718950215862,11.3379306433527,8.12793605319351
"S10",9.65217885927988,11.8272851514024,8.4237361343235
