"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.68125315943573,4.35376919232694,3.22631851638513
"S3",5.04776084389381,5.87994973779536,4.47934709463231
"S4",6.02401753620938,7.05405192540148,5.39209123206795
"S5",6.92990898421392,8.06752382652308,6.16928227362459
"S6",7.61440932859117,8.84460441496458,6.81569663089584
"S7",8.266048027626,9.5481952872777,7.43619728906382
"S8",8.928318173784,10.3517301883152,8.03951190779566
"S9",9.43343802345926,10.9623509993123,8.52021915693141
"S10",9.84102537381757,11.4576319702305,8.85112121849428
