"","pscale","high_boot","low_boot"
"",0,0,0
"S2",0.794227086479052,1.49167663930003,0.16472706883631
"S3",0.746832939385182,1.0716006169148,-3.19019474293495
"S4",9.4991179685755,8.54068924175327,6.71797856426725
"S5",9.8986089090001,9.00393176905519,6.96833681684175
"S6",10.0819588055055,9.27570088054834,7.12082426236104
"S7",10.2510649484576,9.47887007134808,7.25300537222232
"S8",10.4473273003469,9.75668871997129,7.36512473710004
"S9",10.4748026825427,9.78322245195606,7.37945369581948
"S10",10.6503275980539,10.0922462365017,7.37630459101516
