"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.02066290913608,3.89668296623397,2.47986889209315
"S3",4.19703485832575,5.26310590781685,3.61564726160956
"S4",7.43247446344477,9.19536959679064,6.52622488024406
"S5",7.89469392705352,9.81471925994224,6.93198690838567
"S6",8.41021465125018,10.4401278374666,7.37202631219321
"S7",8.71457142430541,10.8374258356616,7.65188882335622
"S8",9.21741414418696,11.3320644924328,8.10128958399276
"S9",9.5221060260851,11.7988752038793,8.3731523291792
"S10",9.91845637711458,12.2714116360638,8.67219539331907
