"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.07949821673633,3.97138929892341,2.51508662301941
"S3",4.0771162868583,5.11306714399916,3.5235924243367
"S4",7.28886646097363,9.01189048697589,6.41889077934198
"S5",7.81318756093284,9.7108032157345,6.84966251000665
"S6",8.17614462027821,10.1158339576263,7.14978010579564
"S7",8.70128246271756,10.7315126647797,7.63714582629799
"S8",9.0601931391672,11.1621089812768,7.95868095660643
"S9",9.44062324618012,11.5634693734608,8.29666315573536
"S10",9.8079048663823,12.0034630927429,8.59441915271756
