"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.41151421114542,1.79930897929796,1.11296418382968
"S3",2.4810687053416,3.00100795308139,2.11855460096643
"S4",3.39744781585645,4.02745459731378,2.98850804411542
"S5",4.73268566471074,5.54182099878574,4.23607735154145
"S6",5.56439534294426,6.48806506529909,5.00743608249687
"S7",6.07539189883453,7.06761356110162,5.4808803364845
"S8",6.62367174965609,7.69906891512726,5.95993366549815
"S9",7.34805797950362,8.55267512975888,6.613436097208
"S10",8.08675334800613,9.39062807154289,7.2914999025069
