"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.60423216385973,2.04903794167921,1.29888209292413
"S3",4.16458241983877,4.90581713823499,3.75273413023689
"S4",4.54566847885975,5.33384834188847,4.0742891625836
"S5",4.82413499436597,5.65806805543247,4.34819746360142
"S6",5.24281605026362,6.11645112827271,4.73509992051988
"S7",5.49292539502589,6.4798864494346,4.93371836767787
"S8",6.27903120315764,7.35354200334948,5.65748420340694
"S9",7.87531197570146,9.17394379300086,7.13406301157756
"S10",9.04370403149059,10.5208072906296,8.19050642164841
