"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.87495448861882,3.40581964212205,2.54934168268312
"S3",4.08502161307393,4.80550850820031,3.66119104822378
"S4",5.16443944065007,6.05258940547503,4.64585067614795
"S5",5.73873686554772,6.73993232085833,5.15337800154479
"S6",7.52199087708107,8.78450609168874,6.82995692531532
"S7",8.48946808384416,9.865586553736,7.73010386993148
"S8",8.84979260488617,10.3587441994885,8.01407945238146
"S9",9.23145310236083,10.793313603738,8.36798237044084
"S10",9.95755173790726,11.727814365072,8.95392664653488
