"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.61294505368356,2.04548908642726,1.29560396818195
"S3",4.11640936351443,4.86302645969367,3.6350637756628
"S4",4.39097769995214,5.18385571574979,3.87334778201671
"S5",4.41122799337157,5.23513180427709,3.88330950903557
"S6",4.72045595615502,5.58062158130405,4.13699589184575
"S7",4.67481649611853,5.54426950167179,4.08956800050932
"S8",5.23317501742225,6.19594209796667,4.56569768490778
"S9",6.7730923156492,7.96700144109348,5.95201454708402
"S10",8.84878597596862,10.392951544161,7.80137979565481
