"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.39982034223478,2.99282617128555,1.99671494628353
"S3",3.86279935702203,4.6004681882848,3.36970698654826
"S4",5.76362543733587,6.84498804952318,5.09129007160152
"S5",7.06705357277926,8.35648370437598,6.26346983316861
"S6",7.74621100576067,9.15314482739101,6.88114524108848
"S7",8.35779442916795,9.82023071825849,7.42692953783074
"S8",8.62991186848553,10.0960870875892,7.70203734534459
"S9",8.78452620584136,10.3629672522834,7.79418716475445
"S10",9.21124793004205,10.8513968314771,8.16102143951762
