"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.60324585703929,3.3253551866988,2.1449498023428
"S3",4.03533044386313,4.96848991377736,3.42387949652066
"S4",6.35192963190397,7.68028413842473,5.51432966780311
"S5",7.95577096552225,9.66246033618169,6.91837871328586
"S6",8.75430853432619,10.5528771213064,7.67869971520879
"S7",9.39042415677901,11.2402298975731,8.27507767839243
"S8",9.61995121586674,11.5229377012306,8.43245612614467
"S9",9.75721536430462,11.7355130831525,8.59141577130788
"S10",10.3143882331675,12.3569122362983,9.04141192198094
