"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.18421215921381,4.02823943177411,2.65366247604367
"S3",4.89986229223592,6.00200417644187,4.23935474661722
"S4",7.33241374768957,8.92992275436395,6.40541346745564
"S5",9.14583720988616,11.1563392371679,8.05100193744597
"S6",10.0948322652221,12.2696162097645,8.89405307692975
"S7",10.6344084398407,12.8955955347107,9.42697054972328
"S8",10.9936138527662,13.2973885873354,9.71649684560944
"S9",11.3282517301512,13.7463854397042,10.0246003003545
"S10",11.8617252820617,14.4277601824268,10.4412080131791
