"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.64843263390379,3.33368559515788,2.20399267393797
"S3",4.05709859892884,4.96249679539852,3.50025753800631
"S4",6.08373447971104,7.37892356487074,5.32700336333173
"S5",7.5336670384692,9.05067916704556,6.63057927585104
"S6",8.30334712811079,9.94786752269184,7.29403118557414
"S7",8.98897915519813,10.7810578714049,7.92985380091031
"S8",9.31623953376978,11.1697540896182,8.2389485155121
"S9",9.58629504479506,11.4667365266388,8.47152470618818
"S10",9.69738240001007,11.6550567896687,8.5154197863919
