"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.40945584000708,1.81006144815504,1.10379376951674
"S3",3.72757688062655,4.36690824023494,3.29635770380139
"S4",3.80988966475689,4.4736809435461,3.35606520045241
"S5",4.0805692534861,4.80273813194611,3.59745022115769
"S6",3.98213348876905,4.70234094985146,3.47091267838971
"S7",4.24797520270268,5.03548251293644,3.70022355942282
"S8",4.52408179653351,5.3371712287632,3.95419616188394
"S9",6.06339648532042,7.11547230923838,5.39434416793121
"S10",7.84440179543645,9.20157292251286,6.8999905870649
