"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.29400262628007,3.83817381589983,2.90181685087877
"S3",4.49381989905527,5.16959029296971,4.02282316831505
"S4",5.43187086738482,6.28514686202609,4.86849070953369
"S5",6.22959732739726,7.1354463559632,5.62645527222378
"S6",6.91541911930309,7.94345455874146,6.24121888737876
"S7",7.53483000434848,8.61619663339978,6.7972887992809
"S8",8.08895204144903,9.25627600929386,7.36346039719344
"S9",8.56204199437253,9.80739839271397,7.78863239472456
"S10",9.12137716871761,10.4874257020055,8.23250335138997
