"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.72841058839465,4.38494888522293,3.32172235486262
"S3",5.02629851329832,5.82215205984725,4.55042744835713
"S4",6.17760114819759,7.15645986392903,5.60372844460738
"S5",7.01761469041164,8.09846699333259,6.40557504060029
"S6",7.71355672765849,8.90056827024084,7.05117691902965
"S7",8.42051531721559,9.71129101321779,7.69818057146878
"S8",9.01634248656939,10.3856086834474,8.25687329578206
"S9",9.6305523921821,11.0814242490254,8.81413827237645
"S10",10.1997990161741,11.7466414875122,9.28158669490703
