"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.15106065801811,5.22174189364871,2.59771413336442
"S3",4.58171131470143,6.86137557076497,3.95438113154525
"S4",8.10265125846093,11.9956245095679,7.09664679416331
"S5",8.72020903237439,12.9534737043942,7.64286667246096
"S6",9.06127098127518,13.4660409308625,7.94309487677765
"S7",9.52423162684332,14.0656178771847,8.36200589589303
"S8",9.97766805233061,14.5682200903714,8.77810136451777
"S9",10.1478840419326,14.9848796534548,8.92370762152691
"S10",10.6134334195804,15.7287273883558,9.27027776366558
