"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.48569857188158,1.84755764503904,1.21507382099208
"S3",3.65618021607507,4.27236060069682,3.25112083078123
"S4",3.83086931953421,4.46532599937516,3.39021468486899
"S5",3.9215214098705,4.56880138922484,3.4724648116222
"S6",3.87908386115595,4.53260201082692,3.44171727334786
"S7",4.14797634491946,4.85106184926246,3.67183196358227
"S8",4.4452296844691,5.21348500188103,3.91841020609736
"S9",5.8985757609943,6.83462451955832,5.27472842661508
"S10",7.59089309565487,8.82138355089795,6.78816656726632
