"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.57562133108999,2.28658738367421,1.09131292558093
"S3",2.65079156555224,3.46668837997613,2.08661581052394
"S4",5.4786710853134,6.88182337816782,4.69136339953891
"S5",6.50732411676166,8.12543586333575,5.57314582935162
"S6",7.08796371473478,8.82888071382005,6.05616926630875
"S7",7.47819801843403,9.32025472317555,6.42006361748447
"S8",7.7653747188948,9.70960730388194,6.66221920667812
"S9",8.21030788594544,10.1739092187183,7.05721239625034
"S10",8.6533909494362,10.7505399234035,7.41596071637827
