"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.55273229676355,2.0500402581017,1.16255499699318
"S3",4.83290682983468,5.62378775465822,4.29215944588529
"S4",5.07883842600152,5.97179041931357,4.53521680456839
"S5",5.37459997236139,6.29684603148306,4.76229245834738
"S6",5.97893063524555,6.99887800724688,5.30696955201433
"S7",6.28777159393302,7.37856791214484,5.59432509195155
"S8",7.25996252675462,8.4998096274255,6.45791830546094
"S9",9.01152332538626,10.5063588257506,8.07845855104884
"S10",10.2919155853972,12.0146665439904,9.20934624191279
