"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.5099342135069,1.9775708269511,1.14004171048237
"S3",4.54391668872128,5.32668848018418,4.05490441339029
"S4",4.96784645268611,5.79266980451111,4.40697259231473
"S5",5.26077558993243,6.11471969213163,4.66576913082795
"S6",5.76939568142955,6.70877233122806,5.13685305717556
"S7",6.20470335394252,7.21693106562039,5.51723015994383
"S8",7.0509827654459,8.18333476753245,6.26109133056998
"S9",8.74082204199322,10.1194684692531,7.85704849031479
"S10",9.83287644504938,11.4017749093158,8.8197161097502
