"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.35697706124582,1.79603312387749,0.981923208481579
"S3",2.4167009012806,3.17942766489718,1.89029112619318
"S4",3.28893653867416,4.20356334717683,2.67739848567585
"S5",5.92043847071352,7.33944489544158,5.02901486845556
"S6",7.14890045597783,8.80303198218066,6.15283992434643
"S7",7.49948595039752,9.27130773856077,6.40748948637385
"S8",7.83097573361995,9.72102032978155,6.71684136990896
"S9",8.18191833991689,10.1133746846316,6.97060349092577
"S10",8.55997319540065,10.5909782360131,7.2439196675839
