"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.63527159203795,2.08011774623512,1.23126765959892
"S3",4.50360123407363,5.26839996705411,4.04333009673207
"S4",4.7431790737359,5.52774182551716,4.23066545654351
"S5",5.05723636991253,5.97008396525074,4.53066264335195
"S6",5.50909136510632,6.48648314875291,4.9354163152584
"S7",5.70935226425998,6.72101227142657,5.09265699678093
"S8",6.56368879871655,7.69643021686026,5.88652006176954
"S9",8.18794246496569,9.51219860925672,7.3978194632913
"S10",9.454842389737,10.9644235199311,8.5116832950346
