"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.48969655620929,1.85988495516556,1.21731906558389
"S3",2.6247736520135,3.09568731763842,2.28175453143107
"S4",3.45451330945145,4.04266300063372,3.05088001174273
"S5",4.73673734729329,5.47799891669617,4.24463561231319
"S6",5.72938934370393,6.61577134834459,5.17661688412961
"S7",6.33771666010653,7.30097024702528,5.72841448700168
"S8",6.75567386062139,7.82318308718181,6.08086840285606
"S9",7.48052128995668,8.66377221724277,6.76149232600984
"S10",8.17890130388763,9.47406718878145,7.31091209467962
