"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.26708896186362,1.68923857420774,0.931376366272452
"S3",3.90822402161115,4.56669344475967,3.50422719953818
"S4",4.1555591954615,4.8837714785729,3.73043101203816
"S5",4.50404279939225,5.26950642122558,4.06216098043537
"S6",4.72569535726719,5.55187758698851,4.22217518897287
"S7",5.21749358549256,6.12241002019954,4.68328262838489
"S8",5.81360801031692,6.84814229728456,5.20174236225051
"S9",7.41905910670521,8.69548408067075,6.71419051565322
"S10",8.34712161451356,9.70503610195967,7.53925016640136
