"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.68014895797767,2.10812610888971,1.35956764354466
"S3",4.05057855568862,4.80921105987778,3.58217502021746
"S4",4.21936200254508,4.96769025947096,3.74554975407987
"S5",4.29934380217224,5.06503803451896,3.76648133199562
"S6",4.36808814684022,5.16514544012436,3.8357511310629
"S7",4.66252422875187,5.52128045361976,4.09467197714264
"S8",4.8874771361666,5.78416506906632,4.28063028981684
"S9",6.40025765103439,7.49729717868906,5.67239534804774
"S10",8.38682776789266,9.78403773053502,7.38360549862542
