"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.86606843793456,3.63868403182399,2.37334847034046
"S3",4.50425388593669,5.53097397322539,3.89404494528417
"S4",6.69482612402897,8.10932680970446,5.80777306733992
"S5",8.21623804140109,9.90671032234412,7.1767357385233
"S6",9.1580083898936,10.9902399619457,8.08961860394606
"S7",9.61847214073518,11.5425396155917,8.43790086089554
"S8",9.99861703051645,12.0403090891591,8.77792356319297
"S9",10.4674667938877,12.5477150397049,9.25285186070274
"S10",10.7358843339655,12.9552841087075,9.42369870843625
