"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.95744111857777,2.35355421488671,1.65363233275595
"S3",3.13347967782327,3.69997703424372,2.76114793855048
"S4",4.07389345223005,4.76193184336065,3.63315537018442
"S5",5.35211685732081,6.19702495984424,4.81089581164728
"S6",6.45105869874494,7.44995276791543,5.79310684694542
"S7",7.03874782448431,8.12084810970837,6.34616912348777
"S8",7.57672121486103,8.70269339782093,6.80166634096494
"S9",8.2772974442409,9.52335650553919,7.45222389381416
"S10",9.0574082475664,10.4872228479958,8.15121390757293
