"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.64006482583266,2.19897886132763,1.17045977454746
"S3",3.00483125909956,3.83236066939782,2.44548910890791
"S4",5.83724064450145,7.14353736576509,5.0805929501822
"S5",6.62424469069849,8.1135065598022,5.7534233072416
"S6",7.17192461462564,8.7968124017126,6.25740650119308
"S7",7.5167275644967,9.21274364942236,6.55194408909223
"S8",7.95157603679042,9.7120425180387,6.90687896411583
"S9",8.30625942559295,10.0927659683472,7.20966831733507
"S10",8.6931189657961,10.5756799424244,7.47737138778253
