"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.81285909405056,4.4697444638184,3.41560259818848
"S3",5.08990620576964,5.93118183695481,4.58880939024696
"S4",6.15663663198959,7.16699758567088,5.53265962215246
"S5",6.92576384894563,8.07589199717306,6.27373057930826
"S6",7.55714088870111,8.75768578006036,6.87846975981598
"S7",8.30755989987077,9.61128764667193,7.56259871639173
"S8",8.83179787743197,10.2159837813465,8.03740572741579
"S9",9.32131388216567,10.7650507407776,8.50213872986337
"S10",9.71021957805906,11.2902561931592,8.79815598736171
