"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.52779722855807,1.98887430129395,1.15119775574053
"S3",4.53409102726001,5.35679130379613,4.06368107302881
"S4",4.65739512646076,5.5462666865797,4.13797573940269
"S5",5.11535837951562,6.05816436076884,4.54173506887887
"S6",5.4664543279465,6.45218443232267,4.86180972061972
"S7",5.87710398967386,6.96053615086893,5.21271014185202
"S8",6.51696013689778,7.72550429144177,5.80449731846044
"S9",8.40259566118921,9.90047960479026,7.56053795597075
"S10",9.27796657963982,10.8985025634016,8.29425770814432
