"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.67059816623759,3.39441645100893,2.20523199727584
"S3",4.29439151307057,5.22501533707974,3.7494889467723
"S4",6.3872175523032,7.67320455644871,5.62287139039334
"S5",8.0073662816095,9.63485393605515,7.09654476068367
"S6",8.77329707540193,10.4732763531026,7.77117810648152
"S7",9.28633996132881,11.0942635348303,8.21811961007192
"S8",9.84975440711203,11.7018199420943,8.74536538613897
"S9",10.1034062389359,12.0900045116873,8.93017305650477
"S10",10.2620203122618,12.2759634677289,9.05361229337471
