"","pscale","high_boot","low_boot"
"",0,0,0
"S2",4.06242941458694,4.77812965321415,3.61006202355243
"S3",5.43938770997276,6.33053477963164,4.88546870382645
"S4",6.71280496599835,7.80128062566908,6.03503694196551
"S5",7.66918970864883,8.89736371271303,6.93396144781675
"S6",8.48331404531282,9.84397420596935,7.6667659236462
"S7",9.18359835495359,10.6639599444061,8.30474611177225
"S8",9.94190192511201,11.5472206976738,9.02204412343332
"S9",10.5083464161786,12.1882460432741,9.5150704333088
"S10",10.8607612890105,12.6066029197919,9.83271042255085
