"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.07600130745028,3.94706932215968,2.49878071925007
"S3",3.98969755126279,5.03211123405522,3.41681993628605
"S4",7.31458272620265,9.15634712792797,6.43385087707493
"S5",7.66045169559404,9.67937173102576,6.69538439146847
"S6",8.11322235133003,10.1073963913846,7.06521444283589
"S7",8.54953360243841,10.6136837095119,7.47976224533691
"S8",9.082349590116,11.2540681767645,7.96717647675543
"S9",9.20661326844791,11.4488305474353,8.02422664154964
"S10",9.76506564581067,12.1543219332074,8.50249459294958
