"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.93570511355338,2.44508917315015,1.56765488611002
"S3",4.77606413029232,5.71837335526061,4.2043241986026
"S4",5.1205604152869,6.1265499266602,4.55085997376266
"S5",5.18830069066023,6.23527790058433,4.59218223985962
"S6",5.3995407535514,6.46023905607427,4.75034645095656
"S7",5.57066900975958,6.65885450332622,4.90988428122056
"S8",5.94632772506132,7.11216863167315,5.22149218191439
"S9",7.80203347874605,9.24471729136037,6.93914455780271
"S10",10.2556376317933,12.1583064544955,9.13908097967314
