"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.532363969941,1.98063032721856,1.17775763300946
"S3",4.07240033546399,4.75868459424542,3.66733271625753
"S4",4.35760743014382,5.13840393396245,3.91994192980585
"S5",4.7596772499493,5.54647585290041,4.287662081068
"S6",4.9910215780648,5.85767230115101,4.48235544855998
"S7",5.38977373852912,6.31634648659178,4.82218016435574
"S8",6.12525206276857,7.14365382697848,5.51027276590724
"S9",7.53742659474563,8.73583063395333,6.81916439359744
"S10",8.43877913690832,9.85564612125757,7.66996802454139
