"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.44023805336378,4.0718782991071,3.03780437371426
"S3",4.76196491432146,5.58446677126919,4.27783015165555
"S4",5.78805913502391,6.75009967618177,5.21727071918355
"S5",6.73823953212237,7.83432205620086,6.10052648057736
"S6",7.50261860832843,8.70102492397395,6.82181390396871
"S7",8.0128306915282,9.32175751222649,7.27833586105201
"S8",8.67418634240923,10.0920860237042,7.88712585793094
"S9",9.19863992684571,10.6880034235268,8.39642850396377
"S10",9.81461864520183,11.4117543423515,8.90914459686355
