"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.64023868383089,2.08905956215991,1.31385883699666
"S3",4.37938102381126,5.16722458825915,3.87183564150479
"S4",4.50833017813973,5.33492634956401,3.98579886333298
"S5",4.67546388197915,5.50300848669349,4.11741015944312
"S6",4.79401860151916,5.62563943809028,4.22758446316615
"S7",4.88564517047624,5.77451633027718,4.30395877201954
"S8",5.27573380875369,6.26499471069101,4.64106937283577
"S9",6.98206707131008,8.19074720430191,6.22903174458406
"S10",9.08996767935043,10.6674895021529,8.08743514130919
