"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.70391905951432,4.36300845178482,3.2942898041568
"S3",5.12117469700527,6.00822765264731,4.61786362161506
"S4",6.16635210474163,7.1973983603713,5.55732944778399
"S5",6.86228667184547,7.99780364889435,6.18556549859066
"S6",7.66306915197383,8.91208491117879,6.9218471360977
"S7",8.2498571948359,9.56713962800801,7.43900246799145
"S8",8.80038743824344,10.2268208373231,7.92540124331999
"S9",9.41284603526866,10.9177523887123,8.48476904804662
"S10",9.90523916070045,11.4941902810521,8.9177614638948
