"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.32617884605055,4.19731601547597,2.7728338084589
"S3",4.30401943104699,5.2806130119971,3.7565135982398
"S4",7.44979022055967,9.04161482084371,6.57149419982509
"S5",7.77366979094302,9.48538830057084,6.85277201276831
"S6",8.18976842864351,9.93265199381262,7.25895554218893
"S7",8.57967264931615,10.4400993345341,7.57168865390763
"S8",8.92501063440998,10.7964735146109,7.92791500727959
"S9",9.44732779383808,11.381528298892,8.34221376430713
"S10",9.78134842574205,11.8353315009423,8.61196285487569
