"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.65544724432681,2.09238214514418,1.32953087367883
"S3",4.25619769936394,5.04971096178128,3.78717225408442
"S4",4.3614957257895,5.19081473659839,3.86709104299793
"S5",4.52002137914948,5.36938211966769,3.99424939656871
"S6",4.64610314554182,5.51933686930878,4.09212903242799
"S7",4.65274663415124,5.54359620787741,4.10848349604167
"S8",4.99696807378795,5.92836882004319,4.4234566837571
"S9",6.69188527967587,7.84220742301669,5.98996558677817
"S10",8.59275228394479,10.1194109137625,7.66176837581231
