"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.70896607730407,4.39240904897007,3.28707107566959
"S3",5.22669120027571,6.11992430896598,4.67789491178663
"S4",6.25458645232589,7.30568814705142,5.61609735436343
"S5",7.23668918959466,8.44505739369458,6.50306362163824
"S6",7.9143531891429,9.15729769533041,7.14294601708179
"S7",8.6110348191367,9.9940707129764,7.77971248523883
"S8",9.32527418955689,10.7842296472097,8.46062743031194
"S9",9.85735833892584,11.4575370035912,8.92549961369505
"S10",10.5400059285767,12.1868597251957,9.50570832483265
