"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.60973849488153,2.05699340031434,1.3141811390461
"S3",4.18164945306064,4.91215118947306,3.73409484699049
"S4",4.30851874546869,5.11295054243846,3.82288639416666
"S5",4.52732790957227,5.36674826678007,4.05437268524774
"S6",4.59263476496035,5.47897806328189,4.09775827113549
"S7",4.72680845094262,5.6035265876164,4.22137099772563
"S8",5.1500910779635,6.12786895408583,4.58451203589158
"S9",6.81398560237183,8.00889135108266,6.11386136535959
"S10",8.67905480848648,10.2924560524252,7.76255616858474
