"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.43071142226484,1.81984033379353,1.08462946537251
"S3",4.09428506370568,4.76716943181636,3.65212653470772
"S4",4.25860236125423,4.95178360401682,3.80539919131289
"S5",4.53321108668356,5.30052252233108,4.03050477273036
"S6",4.90012107651315,5.74473359670573,4.37947114075327
"S7",5.15061233550243,6.05353079198596,4.60013145564095
"S8",5.92737834250177,6.93606281573568,5.28546805149045
"S9",7.46791921649895,8.67031600485667,6.75811825858174
"S10",8.43135766423497,9.84356600504953,7.5569956650394
