"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.49456845683524,1.89282267196367,1.18891501119683
"S3",3.79641399757584,4.41291963906093,3.36244061843818
"S4",3.9649297911007,4.66311147955286,3.49937782200879
"S5",4.13733440593597,4.84848616273928,3.65309298615484
"S6",4.27256773925019,4.9961216527835,3.76542861007786
"S7",4.35353572926961,5.10475012205121,3.8320802106717
"S8",4.74275671306172,5.54192496481025,4.17203756853887
"S9",6.29617652444558,7.32228410683161,5.61948666985405
"S10",8.1072774661027,9.46382206891028,7.23621382445589
