"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.57992421513989,2.03007515268019,1.17627891398916
"S3",4.47584750151755,5.25417392164217,3.99664746014422
"S4",4.76747391273959,5.57262708240978,4.24497773430016
"S5",5.07762388831047,5.95983328232247,4.5097397438073
"S6",5.51168103850273,6.37770574586709,4.93300787568325
"S7",6.02745064818499,7.00482074613671,5.36634533868387
"S8",6.66449384217651,7.72989797549748,5.94671997586967
"S9",8.45733896114796,9.79831861107651,7.63325472258995
"S10",9.59546834676537,11.1233780694719,8.65700145148326
