"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.64893021462021,2.39689840683495,1.0768427434357
"S3",2.99132698391701,3.92238576709731,2.30698582024333
"S4",6.0590184885563,7.57513626613597,5.08809381412892
"S5",7.08376767225896,8.8319820717955,5.96227096139625
"S6",7.68379446233474,9.54120660806159,6.49192544196245
"S7",7.95417647479314,9.91101432538107,6.68825690969733
"S8",8.28619121801484,10.3283674610993,6.98047233105593
"S9",8.80806655625613,10.9534427417794,7.47654705744308
"S10",9.09219338601261,11.2914561842639,7.65300673185835
