"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.72729864750492,4.39814706515631,3.31456454251621
"S3",5.22557793777614,6.07305978500486,4.70878794767816
"S4",6.22059108988235,7.20960598553352,5.59056232533351
"S5",7.09267876462667,8.19430583645974,6.42676118670862
"S6",7.89959544701946,9.06033038770122,7.16564875383897
"S7",8.43869135294341,9.74468071366005,7.65046531904926
"S8",9.02415500221507,10.3722338352411,8.19203684100988
"S9",9.7775766247153,11.2487217231982,8.86603589594642
"S10",10.338352979114,11.8941639658519,9.37502657537737
