"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.37170069857713,3.90563807021258,2.9908060345142
"S3",4.72596775028279,5.45827405592441,4.22513394040931
"S4",5.63891097072594,6.49986698814085,5.04623330769418
"S5",6.44156127354709,7.39723012019165,5.78197177937692
"S6",7.20679242293232,8.24049870796907,6.48701595897494
"S7",7.82480840846951,8.94524401228478,7.07485245872977
"S8",8.45557072491985,9.64783044381321,7.60603249588131
"S9",9.00995849218797,10.2737079604926,8.13263502658279
"S10",9.42264174361889,10.7536066449559,8.49277559242284
