"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.00638014550574,3.82362500874883,2.52682711208328
"S3",4.67199491706124,5.77688574703409,4.03456138023786
"S4",6.94346541136239,8.47019198187704,6.04354338983106
"S5",8.55098785499811,10.3751560411494,7.52864261093982
"S6",9.37817939286165,11.3402886491387,8.24969179826516
"S7",10.0370781079785,12.1613810998796,8.90702461915457
"S8",10.3797156721455,12.5521581686159,9.19526525563919
"S9",10.664417573637,12.8971161964953,9.39206334587335
"S10",10.7568070325799,13.0569039761815,9.43917503008986
