"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.29406780618509,1.72465391722582,0.973136345518708
"S3",4.01208719884356,4.66073969303499,3.60158172143581
"S4",4.12451626977279,4.83803780990805,3.68304099252158
"S5",4.50779577520273,5.24678637008113,4.03734591267044
"S6",5.00388772128166,5.85359587009099,4.49257486457924
"S7",5.33788743457065,6.18987956936583,4.7979838935763
"S8",6.07425107148324,7.04920528412753,5.47343737175888
"S9",7.58159797759876,8.75109752108144,6.87725823748239
"S10",8.57830720855319,9.93562034466449,7.75969570345822
